Measurement,Well,Group,Time,OCR,ECAR,PER,plate_id,Protocol,Project,Interval,LOCR,LECAR,Code,sample_id,is.out.p
1,A02,Oligomycin-DB2#10A_1x,1,48.86767071891063,26.32512740850135,0,PBMC-DB2#10A_1x+DB2#10A_1y 16-Oct-18 ,Olig,DB2,Int1,3.889116047345064,3.2705238978374385,10A_1x,10A_1x-DB2 | 16-Oct-18 ,FALSE
8,H08,Glycolysis-DB2#3B_2y,14,6.852420390254132,12.055687868697682,0,PBMC-DB2#3B_2x+DB2#3B_2y 23-Feb-18 ,Glyc,DB2,Int5,1.9246019315066156,2.4895365708677457,3B_2y,3B_2y-DB2 | 23-Feb-18 ,FALSE
9,A05,Glycolysis-DB2#3B_2x,15,15.128744041492244,8.779192222140004,0,PBMC-DB2#3B_2x+DB2#3B_2y 23-Feb-18 ,Glyc,DB2,Int5,2.7165965132173224,2.1723844013804103,3B_2x,3B_2x-DB2 | 23-Feb-18 ,FALSE
9,A06,Glycolysis-DB2#3B_2x,15,11.230546401859943,8.991706332388905,0,PBMC-DB2#3B_2x+DB2#3B_2y 23-Feb-18 ,Glyc,DB2,Int5,2.4186374231196868,2.1963026338534473,3B_2x,3B_2x-DB2 | 23-Feb-18 ,FALSE
9,A07,Glycolysis-DB2#3B_2y,15,14.720938637284924,7.736569368738803,0,PBMC-DB2#3B_2x+DB2#3B_2y 23-Feb-18 ,Glyc,DB2,Int5,2.6892708773876572,2.045958355331331,3B_2y,3B_2y-DB2 | 23-Feb-18 ,FALSE
9,A08,Glycolysis-DB2#3B_2y,15,16.27666490086589,8.515982369141202,0,PBMC-DB2#3B_2x+DB2#3B_2y 23-Feb-18 ,Glyc,DB2,Int5,2.7897324809188193,2.141944676707484,3B_2y,3B_2y-DB2 | 23-Feb-18 ,FALSE
9,B05,Glycolysis-DB2#3B_2x,15,12.276169356587143,7.763137868296803,0,PBMC-DB2#3B_2x+DB2#3B_2y 23-Feb-18 ,Glyc,DB2,Int5,2.5076599324090827,2.0493866169330848,3B_2x,3B_2x-DB2 | 23-Feb-18 ,FALSE
9,B06,Glycolysis-DB2#3B_2x,15,15.618949199166664,9.924035903202203,0,PBMC-DB2#3B_2x+DB2#3B_2y 23-Feb-18 ,Glyc,DB2,Int5,2.7484848693680015,2.2949596836386292,3B_2x,3B_2x-DB2 | 23-Feb-18 ,FALSE
9,B07,Glycolysis-DB2#3B_2y,15,18.494544695730465,8.336864947005704,0,PBMC-DB2#3B_2x+DB2#3B_2y 23-Feb-18 ,Glyc,DB2,Int5,2.9174758072863693,2.120687240065614,3B_2y,3B_2y-DB2 | 23-Feb-18 ,FALSE
9,C05,Glycolysis-DB2#3B_2x,15,11.817344919660284,8.053904158960403,0,PBMC-DB2#3B_2x+DB2#3B_2y 23-Feb-18 ,Glyc,DB2,Int5,2.469568360659464,2.086156962552202,3B_2x,3B_2x-DB2 | 23-Feb-18 ,FALSE
9,C06,Glycolysis-DB2#3B_2x,15,16.307811604140433,7.520134175993303,0,PBMC-DB2#3B_2x+DB2#3B_2y 23-Feb-18 ,Glyc,DB2,Int5,2.7916442325319526,2.017583980354873,3B_2x,3B_2x-DB2 | 23-Feb-18 ,FALSE
9,C07,Glycolysis-DB2#3B_2y,15,16.375037087075192,8.355659199254504,0,PBMC-DB2#3B_2x+DB2#3B_2y 23-Feb-18 ,Glyc,DB2,Int5,2.7957580463783045,2.122939057708741,3B_2y,3B_2y-DB2 | 23-Feb-18 ,FALSE
9,C08,Glycolysis-DB2#3B_2y,15,20.094525071678234,8.445350550605802,0,PBMC-DB2#3B_2x+DB2#3B_2y 23-Feb-18 ,Glyc,DB2,Int5,3.000447393468016,2.133616059239083,3B_2y,3B_2y-DB2 | 23-Feb-18 ,FALSE
9,D05,Glycolysis-DB2#3B_2x,15,10.912118176488363,7.954460417431403,0,PBMC-DB2#3B_2x+DB2#3B_2y 23-Feb-18 ,Glyc,DB2,Int5,2.389873930999241,2.0737328301280034,3B_2x,3B_2x-DB2 | 23-Feb-18 ,FALSE
9,D08,Glycolysis-DB2#3B_2y,15,17.805822400722896,6.795410550323804,0,PBMC-DB2#3B_2x+DB2#3B_2y 23-Feb-18 ,Glyc,DB2,Int5,2.8795255049763244,1.916247465251626,3B_2y,3B_2y-DB2 | 23-Feb-18 ,FALSE
9,E05,Glycolysis-DB2#3B_2x,15,12.120883372945904,7.594139554829604,0,PBMC-DB2#3B_2x+DB2#3B_2y 23-Feb-18 ,Glyc,DB2,Int5,2.494929863541738,2.027376838626482,3B_2x,3B_2x-DB2 | 23-Feb-18 ,FALSE
9,E06,Glycolysis-DB2#3B_2x,15,18.408485801220344,8.542666587582303,0,PBMC-DB2#3B_2x+DB2#3B_2y 23-Feb-18 ,Glyc,DB2,Int5,2.9128117431508245,2.145073205851092,3B_2x,3B_2x-DB2 | 23-Feb-18 ,FALSE
9,E07,Glycolysis-DB2#3B_2y,15,17.615195816134115,8.636961683660903,0,PBMC-DB2#3B_2x+DB2#3B_2y 23-Feb-18 ,Glyc,DB2,Int5,2.868761928173884,2.156050863986456,3B_2y,3B_2y-DB2 | 23-Feb-18 ,FALSE
9,E08,Glycolysis-DB2#3B_2y,15,22.943174969202435,5.8256317674710045,0,PBMC-DB2#3B_2x+DB2#3B_2y 23-Feb-18 ,Glyc,DB2,Int5,3.1330205053154256,1.762267451505564,3B_2y,3B_2y-DB2 | 23-Feb-18 ,FALSE
9,F05,Glycolysis-DB2#3B_2x,15,14.564180828154363,8.373751300971303,0,PBMC-DB2#3B_2x+DB2#3B_2y 23-Feb-18 ,Glyc,DB2,Int5,2.678565146341186,2.125101968203374,3B_2x,3B_2x-DB2 | 23-Feb-18 ,FALSE
9,F06,Glycolysis-DB2#3B_2x,15,17.88208256755282,8.541974609913904,0,PBMC-DB2#3B_2x+DB2#3B_2y 23-Feb-18 ,Glyc,DB2,Int5,2.8837992376580655,2.144992200032968,3B_2x,3B_2x-DB2 | 23-Feb-18 ,FALSE
9,F07,Glycolysis-DB2#3B_2y,15,19.928239581181373,8.336181101542003,0,PBMC-DB2#3B_2x+DB2#3B_2y 23-Feb-18 ,Glyc,DB2,Int5,2.9921378002271024,2.1206052100079873,3B_2y,3B_2y-DB2 | 23-Feb-18 ,FALSE
9,F08,Glycolysis-DB2#3B_2y,15,19.932095600614453,9.021406717207203,0,PBMC-DB2#3B_2x+DB2#3B_2y 23-Feb-18 ,Glyc,DB2,Int5,2.9923312767459285,2.199600277259241,3B_2y,3B_2y-DB2 | 23-Feb-18 ,FALSE
9,G05,Glycolysis-DB2#3B_2x,15,16.498635834457023,8.616826432865302,0,PBMC-DB2#3B_2x+DB2#3B_2y 23-Feb-18 ,Glyc,DB2,Int5,2.803277700789054,2.153716853646193,3B_2x,3B_2x-DB2 | 23-Feb-18 ,FALSE
9,G06,Glycolysis-DB2#3B_2x,15,17.554435159506973,8.639484526412303,0,PBMC-DB2#3B_2x+DB2#3B_2y 23-Feb-18 ,Glyc,DB2,Int5,2.865306633626079,2.1563429197412862,3B_2x,3B_2x-DB2 | 23-Feb-18 ,FALSE
9,G07,Glycolysis-DB2#3B_2y,15,15.828721027828124,9.066336214782503,0,PBMC-DB2#3B_2x+DB2#3B_2y 23-Feb-18 ,Glyc,DB2,Int5,2.7618260764297857,2.204568237070649,3B_2y,3B_2y-DB2 | 23-Feb-18 ,FALSE
9,G08,Glycolysis-DB2#3B_2y,15,52.24877499178444,0.5156564454915635,0,PBMC-DB2#3B_2x+DB2#3B_2y 23-Feb-18 ,Glyc,DB2,Int5,3.9560164454367666,-0.6623145385569535,3B_2y,3B_2y-DB2 | 23-Feb-18 ,FALSE
9,H05,Glycolysis-DB2#3B_2x,15,11.519088458016824,8.965839341282603,0,PBMC-DB2#3B_2x+DB2#3B_2y 23-Feb-18 ,Glyc,DB2,Int5,2.4440055252287847,2.1934217269113865,3B_2x,3B_2x-DB2 | 23-Feb-18 ,FALSE
9,H06,Glycolysis-DB2#3B_2x,15,14.331784592614364,9.449464611806903,0,PBMC-DB2#3B_2x+DB2#3B_2y 23-Feb-18 ,Glyc,DB2,Int5,2.662479769509382,2.2459580850654572,3B_2x,3B_2x-DB2 | 23-Feb-18 ,FALSE
9,H07,Glycolysis-DB2#3B_2y,15,17.02179782253711,9.172948745197605,0,PBMC-DB2#3B_2x+DB2#3B_2y 23-Feb-18 ,Glyc,DB2,Int5,2.834494747563078,2.2162587989394242,3B_2y,3B_2y-DB2 | 23-Feb-18 ,FALSE
9,H08,Glycolysis-DB2#3B_2y,15,6.864219935108734,10.837982182120605,0,PBMC-DB2#3B_2x+DB2#3B_2y 23-Feb-18 ,Glyc,DB2,Int5,1.9263224035005282,2.383056833123435,3B_2y,3B_2y-DB2 | 23-Feb-18 ,FALSE
1,A02,Oligomycin-DB2#3B_3x,1,45.72385549292362,23.241125654097626,0,PBMC-DB2#3B_3x+DB2#3B_3y 07-03-2018,Olig,DB2,Int1,3.8226201637378314,3.145923366873443,3B_3x,3B_3x-DB2 | 07-03-2018,FALSE
1,A03,FCCP-DB2#3B_3x,1,43.40388373069572,21.553402470855726,0,PBMC-DB2#3B_3x+DB2#3B_3y 07-03-2018,FCCP,DB2,Int1,3.7705489239850367,3.07053369136556,3B_3x,3B_3x-DB2 | 07-03-2018,FALSE
1,A04,FCCP-DB2#3B_3x,1,47.49292864629382,21.186444450988027,0,PBMC-DB2#3B_3x+DB2#3B_3y 07-03-2018,FCCP,DB2,Int1,3.8605808293539265,3.0533615644772465,3B_3x,3B_3x-DB2 | 07-03-2018,FALSE
1,A05,Glycolysis-DB2#3B_3x,1,43.34104312103382,20.394973724125627,0,PBMC-DB2#3B_3x+DB2#3B_3y 07-03-2018,Glyc,DB2,Int1,3.7691000641396144,3.0152884844198624,3B_3x,3B_3x-DB2 | 07-03-2018,FALSE
1,A06,Glycolysis-DB2#3B_3x,1,46.51230241936392,21.118429827103526,0,PBMC-DB2#3B_3x+DB2#3B_3y 07-03-2018,Glyc,DB2,Int1,3.839716845759691,3.0501461107667134,3B_3x,3B_3x-DB2 | 07-03-2018,FALSE
1,A07,Glycolysis-DB2#3B_3y,1,47.38641002776971,21.939631240481628,0,PBMC-DB2#3B_3x+DB2#3B_3y 07-03-2018,Glyc,DB2,Int1,3.8583354793174554,3.0882946470705392,3B_3y,3B_3y-DB2 | 07-03-2018,FALSE
1,A08,Glycolysis-DB2#3B_3y,1,44.44068826353582,20.772389176169426,0,PBMC-DB2#3B_3x+DB2#3B_3y 07-03-2018,Glyc,DB2,Int1,3.7941554521298033,3.0336246614203426,3B_3y,3B_3y-DB2 | 07-03-2018,FALSE
1,A09,FCCP-DB2#3B_3y,1,44.946772393458815,20.510062776475927,0,PBMC-DB2#3B_3x+DB2#3B_3y 07-03-2018,FCCP,DB2,Int1,3.805478953967132,3.020915632853663,3B_3y,3B_3y-DB2 | 07-03-2018,FALSE
1,A10,FCCP-DB2#3B_3y,1,44.78132953298522,22.891075570097026,0,PBMC-DB2#3B_3x+DB2#3B_3y 07-03-2018,FCCP,DB2,Int1,3.8017913010600344,3.1307471215061105,3B_3y,3B_3y-DB2 | 07-03-2018,FALSE
1,A11,Oligomycin-DB2#3B_3y,1,45.92412618874812,22.965978643460527,0,PBMC-DB2#3B_3x+DB2#3B_3y 07-03-2018,Olig,DB2,Int1,3.826990604001245,3.1340139314337065,3B_3y,3B_3y-DB2 | 07-03-2018,FALSE
1,B01,Oligomycin-DB2#3B_3x,1,42.545018480039914,20.17044729050813,0,PBMC-DB2#3B_3x+DB2#3B_3y 07-03-2018,Olig,DB2,Int1,3.7505627736659797,3.0042185277493947,3B_3x,3B_3x-DB2 | 07-03-2018,FALSE
1,B02,Oligomycin-DB2#3B_3x,1,48.91641752912102,22.50219503625143,0,PBMC-DB2#3B_3x+DB2#3B_3y 07-03-2018,Olig,DB2,Int1,3.890113076925682,3.1136128616187135,3B_3x,3B_3x-DB2 | 07-03-2018,FALSE
1,B03,FCCP-DB2#3B_3x,1,43.78880694613082,21.074532543668628,0,PBMC-DB2#3B_3x+DB2#3B_3y 07-03-2018,FCCP,DB2,Int1,3.7793782355490504,3.0480653230330828,3B_3x,3B_3x-DB2 | 07-03-2018,FALSE
1,B04,FCCP-DB2#3B_3x,1,44.79287426793901,20.144855537501126,0,PBMC-DB2#3B_3x+DB2#3B_3y 07-03-2018,FCCP,DB2,Int1,3.8020490702508916,3.0029489474833775,3B_3x,3B_3x-DB2 | 07-03-2018,FALSE
1,B05,Glycolysis-DB2#3B_3x,1,44.129745317783616,21.42272036648333,0,PBMC-DB2#3B_3x+DB2#3B_3y 07-03-2018,Glyc,DB2,Int1,3.7871340520838284,3.064452058192012,3B_3x,3B_3x-DB2 | 07-03-2018,FALSE
1,B06,Glycolysis-DB2#3B_3x,1,47.34493763033082,20.952000326566626,0,PBMC-DB2#3B_3x+DB2#3B_3y 07-03-2018,Glyc,DB2,Int1,3.857459900090226,3.0422341227918284,3B_3x,3B_3x-DB2 | 07-03-2018,FALSE
1,B07,Glycolysis-DB2#3B_3y,1,49.762222322599015,21.444679727433726,0,PBMC-DB2#3B_3x+DB2#3B_3y 07-03-2018,Glyc,DB2,Int1,3.9072561082575943,3.065476583254091,3B_3y,3B_3y-DB2 | 07-03-2018,FALSE
1,B08,Glycolysis-DB2#3B_3y,1,49.50711785741252,21.263029167459027,0,PBMC-DB2#3B_3x+DB2#3B_3y 07-03-2018,Glyc,DB2,Int1,3.902116454336363,3.056969844770744,3B_3y,3B_3y-DB2 | 07-03-2018,FALSE
1,B09,FCCP-DB2#3B_3y,1,36.35214986646652,20.95221001498213,0,PBMC-DB2#3B_3x+DB2#3B_3y 07-03-2018,FCCP,DB2,Int1,3.5932533457372644,3.042244130779751,3B_3y,3B_3y-DB2 | 07-03-2018,FALSE
1,B10,FCCP-DB2#3B_3y,1,43.79450326309892,22.161629044187826,0,PBMC-DB2#3B_3x+DB2#3B_3y 07-03-2018,FCCP,DB2,Int1,3.7795083132308034,3.098362372001508,3B_3y,3B_3y-DB2 | 07-03-2018,FALSE
1,B11,Oligomycin-DB2#3B_3y,1,41.772814113278415,24.90574132157093,0,PBMC-DB2#3B_3x+DB2#3B_3y 07-03-2018,Olig,DB2,Int1,3.7322457478767395,3.2150983520557856,3B_3y,3B_3y-DB2 | 07-03-2018,TRUE
1,B12,Oligomycin-DB2#3B_3y,1,40.94476008330501,21.183938077326726,0,PBMC-DB2#3B_3x+DB2#3B_3y 07-03-2018,Olig,DB2,Int1,3.7122238432179904,3.053243256663407,3B_3y,3B_3y-DB2 | 07-03-2018,FALSE
1,C01,Oligomycin-DB2#3B_3x,1,41.57339199503532,22.92458678286893,0,PBMC-DB2#3B_3x+DB2#3B_3y 07-03-2018,Olig,DB2,Int1,3.7274603471219967,3.1322099932415393,3B_3x,3B_3x-DB2 | 07-03-2018,FALSE
1,C02,Oligomycin-DB2#3B_3x,1,52.929036077242216,22.613932527889226,0,PBMC-DB2#3B_3x+DB2#3B_3y 07-03-2018,Olig,DB2,Int1,3.9689520744295974,3.1185661998652496,3B_3x,3B_3x-DB2 | 07-03-2018,FALSE
1,C03,FCCP-DB2#3B_3x,1,48.942096203407615,24.23950228810923,0,PBMC-DB2#3B_3x+DB2#3B_3y 07-03-2018,FCCP,DB2,Int1,3.890637889206117,3.1879836283215544,3B_3x,3B_3x-DB2 | 07-03-2018,TRUE
1,C04,FCCP-DB2#3B_3x,1,46.22765076403402,20.43190247338533,0,PBMC-DB2#3B_3x+DB2#3B_3y 07-03-2018,FCCP,DB2,Int1,3.8335781204431862,3.0170975260498043,3B_3x,3B_3x-DB2 | 07-03-2018,FALSE
1,C05,Glycolysis-DB2#3B_3x,1,40.19839469742831,20.560282640460226,0,PBMC-DB2#3B_3x+DB2#3B_3y 07-03-2018,Glyc,DB2,Int1,3.6938270619278426,3.0233611875965702,3B_3x,3B_3x-DB2 | 07-03-2018,FALSE
1,C06,Glycolysis-DB2#3B_3x,1,45.58975590363332,21.53301772678523,0,PBMC-DB2#3B_3x+DB2#3B_3y 07-03-2018,Glyc,DB2,Int1,3.81968304004636,3.0695874653621957,3B_3x,3B_3x-DB2 | 07-03-2018,FALSE
1,C07,Glycolysis-DB2#3B_3y,1,48.29917427578212,23.874386086865627,0,PBMC-DB2#3B_3x+DB2#3B_3y 07-03-2018,Glyc,DB2,Int1,3.8774144647728925,3.1728061723970566,3B_3y,3B_3y-DB2 | 07-03-2018,TRUE
1,C08,Glycolysis-DB2#3B_3y,1,38.860374641714714,23.38349385425713,0,PBMC-DB2#3B_3x+DB2#3B_3y 07-03-2018,Glyc,DB2,Int1,3.659975084708656,3.152030382614765,3B_3y,3B_3y-DB2 | 07-03-2018,TRUE
1,C09,FCCP-DB2#3B_3y,1,45.697702716709216,21.39454433738483,0,PBMC-DB2#3B_3x+DB2#3B_3y 07-03-2018,FCCP,DB2,Int1,3.8220480278556614,3.063135952020334,3B_3y,3B_3y-DB2 | 07-03-2018,FALSE
1,C10,FCCP-DB2#3B_3y,1,42.82677758167162,21.431650852582028,0,PBMC-DB2#3B_3x+DB2#3B_3y 07-03-2018,FCCP,DB2,Int1,3.7571635513854478,3.064868841169987,3B_3y,3B_3y-DB2 | 07-03-2018,FALSE
1,C11,Oligomycin-DB2#3B_3y,1,47.642597105278014,27.27457315284613,0,PBMC-DB2#3B_3x+DB2#3B_3y 07-03-2018,Olig,DB2,Int1,3.8637272582253384,3.3059548818385136,3B_3y,3B_3y-DB2 | 07-03-2018,TRUE
1,C12,Oligomycin-DB2#3B_3y,1,41.90589932766262,20.872237420437028,0,PBMC-DB2#3B_3x+DB2#3B_3y 07-03-2018,Olig,DB2,Int1,3.7354266124269575,3.0384199228385813,3B_3y,3B_3y-DB2 | 07-03-2018,FALSE
1,D01,Oligomycin-DB2#3B_3x,1,43.00847845867732,23.948168653688928,0,PBMC-DB2#3B_3x+DB2#3B_3y 07-03-2018,Olig,DB2,Int1,3.761397269715043,3.1758918555340867,3B_3x,3B_3x-DB2 | 07-03-2018,TRUE
1,D02,Oligomycin-DB2#3B_3x,1,51.47963557605702,23.978891242228226,0,PBMC-DB2#3B_3x+DB2#3B_3y 07-03-2018,Olig,DB2,Int1,3.941186303760699,3.1771739117592825,3B_3x,3B_3x-DB2 | 07-03-2018,TRUE
1,D03,FCCP-DB2#3B_3x,1,47.168216352849015,24.949975924790827,0,PBMC-DB2#3B_3x+DB2#3B_3y 07-03-2018,FCCP,DB2,Int1,3.853720283412886,3.2168728572588186,3B_3x,3B_3x-DB2 | 07-03-2018,TRUE
1,D04,FCCP-DB2#3B_3x,1,48.174120246217214,20.926457676802727,0,PBMC-DB2#3B_3x+DB2#3B_3y 07-03-2018,FCCP,DB2,Int1,3.8748219525087175,3.0410142759231023,3B_3x,3B_3x-DB2 | 07-03-2018,FALSE
1,D05,Glycolysis-DB2#3B_3x,1,38.338139468554516,23.482979160995626,0,PBMC-DB2#3B_3x+DB2#3B_3y 07-03-2018,Glyc,DB2,Int1,3.6464452092765987,3.156275867703186,3B_3x,3B_3x-DB2 | 07-03-2018,FALSE
1,D08,Glycolysis-DB2#3B_3y,1,44.39847120096152,17.041961141221428,0,PBMC-DB2#3B_3x+DB2#3B_3y 07-03-2018,Glyc,DB2,Int1,3.7932050364345935,2.835678605226039,3B_3y,3B_3y-DB2 | 07-03-2018,TRUE
1,D09,FCCP-DB2#3B_3y,1,44.92183482181042,22.669432303243926,0,PBMC-DB2#3B_3x+DB2#3B_3y 07-03-2018,FCCP,DB2,Int1,3.8049239754699413,3.1210174224433787,3B_3y,3B_3y-DB2 | 07-03-2018,FALSE
1,D10,FCCP-DB2#3B_3y,1,45.48470215692642,23.212381974925528,0,PBMC-DB2#3B_3x+DB2#3B_3y 07-03-2018,FCCP,DB2,Int1,3.8173760530922345,3.1446858421177244,3B_3y,3B_3y-DB2 | 07-03-2018,FALSE
1,D11,Oligomycin-DB2#3B_3y,1,40.076991342661714,23.979654763146527,0,PBMC-DB2#3B_3x+DB2#3B_3y 07-03-2018,Olig,DB2,Int1,3.690802387658138,3.1772057526294493,3B_3y,3B_3y-DB2 | 07-03-2018,TRUE
1,D12,Oligomycin-DB2#3B_3y,1,44.898013123764215,20.888039754101726,0,PBMC-DB2#3B_3x+DB2#3B_3y 07-03-2018,Olig,DB2,Int1,3.8043935426279893,3.0391767345978953,3B_3y,3B_3y-DB2 | 07-03-2018,FALSE
1,E01,Oligomycin-DB2#3B_3x,1,39.910683199979715,21.99209902519353,0,PBMC-DB2#3B_3x+DB2#3B_3y 07-03-2018,Olig,DB2,Int1,3.6866440374302765,3.090683253635343,3B_3x,3B_3x-DB2 | 07-03-2018,FALSE
1,E02,Oligomycin-DB2#3B_3x,1,48.63065171397152,22.448772402530928,0,PBMC-DB2#3B_3x+DB2#3B_3y 07-03-2018,Olig,DB2,Int1,3.8842540258058773,3.1112359312914406,3B_3x,3B_3x-DB2 | 07-03-2018,FALSE
1,E03,FCCP-DB2#3B_3x,1,44.526637523011516,23.125383262118127,0,PBMC-DB2#3B_3x+DB2#3B_3y 07-03-2018,FCCP,DB2,Int1,3.7960876061077897,3.14093085675815,3B_3x,3B_3x-DB2 | 07-03-2018,FALSE
1,E04,FCCP-DB2#3B_3x,1,47.36866159214642,21.014278312527527,0,PBMC-DB2#3B_3x+DB2#3B_3y 07-03-2018,FCCP,DB2,Int1,3.857960862201401,3.04520212632695,3B_3x,3B_3x-DB2 | 07-03-2018,FALSE
1,E05,Glycolysis-DB2#3B_3x,1,33.44689791856562,20.16182591497593,0,PBMC-DB2#3B_3x+DB2#3B_3y 07-03-2018,Glyc,DB2,Int1,3.5099590444132964,3.0037910102812075,3B_3x,3B_3x-DB2 | 07-03-2018,FALSE
1,E06,Glycolysis-DB2#3B_3x,1,47.45804867975632,21.337925513142526,0,PBMC-DB2#3B_3x+DB2#3B_3y 07-03-2018,Glyc,DB2,Int1,3.8598461351129885,3.0604860299553467,3B_3x,3B_3x-DB2 | 07-03-2018,FALSE
1,E07,Glycolysis-DB2#3B_3y,1,47.414127388433315,20.902642512193527,0,PBMC-DB2#3B_3x+DB2#3B_3y 07-03-2018,Glyc,DB2,Int1,3.858920230463574,3.03987558696853,3B_3y,3B_3y-DB2 | 07-03-2018,FALSE
1,E08,Glycolysis-DB2#3B_3y,1,65.02184628384572,20.399243447715527,0,PBMC-DB2#3B_3x+DB2#3B_3y 07-03-2018,Glyc,DB2,Int1,4.174723310102351,3.0154978142661744,3B_3y,3B_3y-DB2 | 07-03-2018,FALSE
1,E09,FCCP-DB2#3B_3y,1,46.253017034750314,21.529671650146028,0,PBMC-DB2#3B_3x+DB2#3B_3y 07-03-2018,FCCP,DB2,Int1,3.8341266950146333,3.06943206045394,3B_3y,3B_3y-DB2 | 07-03-2018,FALSE
1,E10,FCCP-DB2#3B_3y,1,40.89329911366192,22.24387016650103,0,PBMC-DB2#3B_3x+DB2#3B_3y 07-03-2018,FCCP,DB2,Int1,3.71096621377441,3.1020664725208813,3B_3y,3B_3y-DB2 | 07-03-2018,FALSE
1,E11,Oligomycin-DB2#3B_3y,1,45.19308711729972,21.496742866595127,0,PBMC-DB2#3B_3x+DB2#3B_3y 07-03-2018,Olig,DB2,Int1,3.8109441352589393,3.067901429080184,3B_3y,3B_3y-DB2 | 07-03-2018,FALSE
1,E12,Oligomycin-DB2#3B_3y,1,41.711054985141914,18.87546385300533,0,PBMC-DB2#3B_3x+DB2#3B_3y 07-03-2018,Olig,DB2,Int1,3.730766201227317,2.937862869826788,3B_3y,3B_3y-DB2 | 07-03-2018,FALSE
1,F01,Oligomycin-DB2#3B_3x,1,41.692428420327516,20.805775084774627,0,PBMC-DB2#3B_3x+DB2#3B_3y 07-03-2018,Olig,DB2,Int1,3.7303195396644293,3.0352305964765867,3B_3x,3B_3x-DB2 | 07-03-2018,FALSE
1,F02,Oligomycin-DB2#3B_3x,1,48.82270312329612,23.237188014369327,0,PBMC-DB2#3B_3x+DB2#3B_3y 07-03-2018,Olig,DB2,Int1,3.8881954326105337,3.145753927002375,3B_3x,3B_3x-DB2 | 07-03-2018,FALSE
1,F03,FCCP-DB2#3B_3x,1,43.56128223317651,24.45269166457283,0,PBMC-DB2#3B_3x+DB2#3B_3y 07-03-2018,FCCP,DB2,Int1,3.7741687336548644,3.1967402983921693,3B_3x,3B_3x-DB2 | 07-03-2018,TRUE
1,F04,FCCP-DB2#3B_3x,1,48.269451831552416,22.704472918187626,0,PBMC-DB2#3B_3x+DB2#3B_3y 07-03-2018,FCCP,DB2,Int1,3.8767988933110966,3.12256194993065,3B_3x,3B_3x-DB2 | 07-03-2018,FALSE
1,F05,Glycolysis-DB2#3B_3x,1,34.45749593208032,22.27349424052973,0,PBMC-DB2#3B_3x+DB2#3B_3y 07-03-2018,Glyc,DB2,Int1,3.539726562530303,3.1033973724425654,3B_3x,3B_3x-DB2 | 07-03-2018,FALSE
1,F06,Glycolysis-DB2#3B_3x,1,45.002270211368916,20.92374211572403,0,PBMC-DB2#3B_3x+DB2#3B_3y 07-03-2018,Glyc,DB2,Int1,3.806712937639336,3.04088450062473,3B_3x,3B_3x-DB2 | 07-03-2018,FALSE
1,F07,Glycolysis-DB2#3B_3y,1,49.34253337122672,20.700098086024827,0,PBMC-DB2#3B_3x+DB2#3B_3y 07-03-2018,Glyc,DB2,Int1,3.8987864549640148,3.0301384387154027,3B_3y,3B_3y-DB2 | 07-03-2018,FALSE
1,F09,FCCP-DB2#3B_3y,1,39.74963588080152,22.841867445560126,0,PBMC-DB2#3B_3x+DB2#3B_3y 07-03-2018,FCCP,DB2,Int1,3.6826006808269773,3.128595143510278,3B_3y,3B_3y-DB2 | 07-03-2018,FALSE
1,F10,FCCP-DB2#3B_3y,1,48.43823519936762,21.933337865981827,0,PBMC-DB2#3B_3x+DB2#3B_3y 07-03-2018,FCCP,DB2,Int1,3.8802894853079013,3.088007756318847,3B_3y,3B_3y-DB2 | 07-03-2018,FALSE
1,F11,Oligomycin-DB2#3B_3y,1,45.92811343831971,24.374538896973927,0,PBMC-DB2#3B_3x+DB2#3B_3y 07-03-2018,Olig,DB2,Int1,3.82707742277867,3.193539099657758,3B_3y,3B_3y-DB2 | 07-03-2018,TRUE
1,F12,Oligomycin-DB2#3B_3y,1,40.98833721828032,21.417709152557727,0,PBMC-DB2#3B_3x+DB2#3B_3y 07-03-2018,Olig,DB2,Int1,3.7132875681477073,3.064218110306581,3B_3y,3B_3y-DB2 | 07-03-2018,FALSE
1,G01,Oligomycin-DB2#3B_3x,1,44.505758719685716,22.80677793105073,0,PBMC-DB2#3B_3x+DB2#3B_3y 07-03-2018,Olig,DB2,Int1,3.795618590230656,3.127057769459805,3B_3x,3B_3x-DB2 | 07-03-2018,FALSE
1,G02,Oligomycin-DB2#3B_3x,1,47.78859247779672,22.29027439126253,0,PBMC-DB2#3B_3x+DB2#3B_3y 07-03-2018,Olig,DB2,Int1,3.866786959923588,3.1041504573831364,3B_3x,3B_3x-DB2 | 07-03-2018,FALSE
1,G03,FCCP-DB2#3B_3x,1,47.354798677898216,22.644149173971126,0,PBMC-DB2#3B_3x+DB2#3B_3y 07-03-2018,FCCP,DB2,Int1,3.8576681593312223,3.119901503945115,3B_3x,3B_3x-DB2 | 07-03-2018,FALSE
1,G04,FCCP-DB2#3B_3x,1,48.47440889404082,21.40676095788673,0,PBMC-DB2#3B_3x+DB2#3B_3y 07-03-2018,FCCP,DB2,Int1,3.8810360070170455,3.0637068047431364,3B_3x,3B_3x-DB2 | 07-03-2018,FALSE
